#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.TraitSet" traitname="date" value="Khatamzas-pt-1_0|2020-05-11=2020-05-11,Khatamzas-pt-1_112|2020-08-31=2020-08-31,Khatamzas-pt-1_122|2020-09-10=2020-09-10,Khatamzas-pt-1_129|2020-09-17=2020-09-17,Khatamzas-pt-1_136|2020-09-24=2020-09-24,Khatamzas-pt-1_147|2020-10-05=2020-10-05,Khatamzas-pt-1_149|2020-10-07=2020-10-07,Khatamzas-pt-1_15|2020-05-26=2020-05-26,Khatamzas-pt-1_22|2020-06-02=2020-06-02,Khatamzas-pt-1_28|2020-06-08=2020-06-08,Khatamzas-pt-1_36|2020-06-16=2020-06-16,Khatamzas-pt-1_45|2020-06-23=2020-06-23,Khatamzas-pt-1_49|2020-06-29=2020-06-29,Khatamzas-pt-1_56|2020-07-06=2020-07-06,Khatamzas-pt-1_57|2020-07-07=2020-07-07,Khatamzas-pt-1_59|2020-07-09=2020-07-09,Khatamzas-pt-1_63|2020-07-13=2020-07-13,Khatamzas-pt-1_66|2020-07-16=2020-07-16,Khatamzas-pt-1_73|2020-07-23=2020-07-23,Khatamzas-pt-1_78|2020-07-28=2020-07-28,Khatamzas-pt-1_92|2020-08-11=2020-08-11">
#                        <taxa id="TaxonSet.Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Khatamzas-pt-1_maskedRefRemMafft"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Khatamzas-pt-1_maskedRefRemMafft" jeffreys="true" parameter="@bPopSizes.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="clockRate.c:Khatamzas-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="gammaShape.s:Khatamzas-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="kappa.s:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Khatamzas-pt-1_maskedRefRemMafft" id="treeLikelihood.Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Khatamzas-pt-1_maskedRefRemMafft" useAmbiguities="true">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Khatamzas-pt-1_maskedRefRemMafft" shape="@gammaShape.s:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Khatamzas-pt-1_maskedRefRemMafft" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Khatamzas-pt-1_maskedRefRemMafft" kappa="@kappa.s:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Khatamzas-pt-1_maskedRefRemMafft" id="estimatedFreqs.s:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Khatamzas-pt-1_maskedRefRemMafft" id="StrictClock.c:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	gammaShape	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
7860000	-40580.862698595905	-40633.78510095804	52.92240236213573	-40633.78510095804	0.4550443607730448	0.0011000490752687902	0.08793011998707316	4.991433325626775	46.60187345376378	0.017684400877030295	0.03909545150601462	0.03572591145741773	0.12120597430584783	0.11640397692127802	5	3	5	5	2	0.2962948146705803	0.1832345626188971	0.198256710034216	0.3222139126763063
7861000	-40571.19139724999	-40636.21018417467	65.01878692467884	-40636.21018417467	0.4587868028075457	0.0012069412588526568	0.05340977478875631	4.991433325626775	54.36001914380763	0.009107581032844496	0.014840976324502762	0.03190800639060378	0.05340205293889423	0.05068699477242816	4	7	2	1	6	0.2962948146705803	0.1832345626188971	0.198256710034216	0.3222139126763063
7862000	-40570.72711772454	-40637.92820701121	67.20108928666953	-40637.92820701121	0.45079133256462994	0.001887509771860693	0.05340977478875631	5.394251459074293	56.55698902222384	0.013901794774654764	0.00964460458523558	0.031817518068995014	0.013828892325349649	0.038982894010983295	1	3	3	5	8	0.2962948146705803	0.1832345626188971	0.198256710034216	0.3222139126763063
7863000	-40563.061762921265	-40631.996958452044	68.93519553078254	-40631.996958452044	0.45079133256462994	0.0018302002799922398	0.07682901855289162	5.394251459074293	58.649128357625024	0.006264948347785822	0.02626305601613906	0.029249885900899393	0.026079939095398498	0.037179677754695564	4	2	1	11	2	0.2962948146705803	0.18496071714154264	0.198256710034216	0.3204877581536607
7864000	-40569.383696376855	-40636.60441000134	67.22071362448563	-40636.60441000134	0.4635994642279775	0.0017126998503178557	0.07682901855289162	5.394251459074293	58.17868234946023	0.005698284767222207	0.01062508552359982	0.020936793923713268	0.08765340694247468	0.09309364738879246	4	1	9	2	4	0.2962948146705803	0.18496071714154264	0.198256710034216	0.3204877581536607
7865000	-40573.700963105606	-40635.53408629056	61.833123184951575	-40635.53408629056	0.45167887663185086	0.0016786419356419804	0.07682901855289162	5.394251459074293	51.814896340497924	0.013046608108954591	0.010975309288840602	0.033531683071827606	0.01899033817687672	0.05723895705225729	1	9	2	5	3	0.2962948146705803	0.18417323446900735	0.19904419270675128	0.3204877581536607
7866000	-40571.76971370876	-40636.25034481844	64.48063110968265	-40636.25034481844	0.4904548111440024	0.0011258937416495285	0.07682901855289162	3.6807433789974513	54.79548419831953	0.014127119686412434	0.036338546597332815	0.017613079625856266	0.04361651453529321	0.053898403645343984	5	3	8	1	3	0.2962948146705803	0.18417323446900735	0.19904419270675128	0.3204877581536607
7867000	-40569.230066648386	-40636.770071950334	67.54000530195107	-40636.770071950334	0.4288006286649095	0.0017382944568309904	0.01609500823265534	3.6807433789974513	58.60597377326995	0.039644196970069524	0.00861314145080784	0.021556150185607043	0.061398567425723215	0.05185425363038291	6	7	1	3	3	0.2962948146705803	0.18417323446900735	0.19904419270675128	0.3204877581536607
7868000	-40569.626304527934	-40641.96036293735	72.33405840941788	-40641.96036293735	0.4288006286649095	0.001332891623505809	0.01609500823265534	3.201206280513461	63.55879755319641	0.016825090283050674	0.009964473274785847	0.010061021751061583	0.0689028602006501	0.03422370900687856	6	10	1	1	2	0.2962948146705803	0.18417323446900735	0.19904419270675128	0.3204877581536607
7869000	-40558.473635638686	-40637.12391444429	78.6502788055992	-40637.12391444429	0.40804126895193454	0.002098334309612142	0.01609500823265534	3.201206280513461	65.12759011057281	0.007785265939133024	0.01243116145293974	0.01975108914595142	0.027982947897898437	0.03201186524656968	4	8	4	1	3	0.29832348708172113	0.1821445620578665	0.19904419270675128	0.3204877581536607
7870000	-40566.912256458076	-40637.29334641206	70.38108995398018	-40637.29334641206	0.4084555382099128	0.0017940531299805316	0.01609500823265534	5.325385623230956	57.73586055436662	0.04457528247917636	0.022184041993043132	0.015610736568207561	0.01916274338160373	0.0018129093609103916	1	4	5	8	2	0.29832348708172113	0.1821445620578665	0.19904419270675128	0.3204877581536607
7871000	-40565.592708354365	-40644.34087359668	78.74816524231437	-40644.34087359668	0.4084555382099128	0.001422838584598027	0.026765508851040152	5.325385623230956	65.18352713617202	0.016108182262943707	0.02284586406356809	0.010232389506699224	0.020296526884630732	0.00233278758291624	9	3	3	3	2	0.29832348708172113	0.1821445620578665	0.19904419270675128	0.3204877581536607
7872000	-40563.568403040874	-40635.92103784484	72.35263480397028	-40635.92103784484	0.40998967170973694	0.0019722055222459495	0.009472379049163399	8.095713578272301	62.14343570771825	0.0026642269667677466	0.011338296545138637	0.02311969173838048	0.05300237544195457	0.03281767129248342	2	11	1	4	2	0.29832348708172113	0.1821445620578665	0.19904419270675128	0.3204877581536607
7873000	-40574.438467042186	-40642.59438212015	68.1559150779623	-40642.59438212015	0.41167755412146617	0.0014362520999409033	0.011595487359811914	8.095713578272301	56.76424024545062	0.015114407699548105	0.022599940691083648	0.020942051594288233	0.01816363759240651	0.03162856212683598	1	5	3	3	8	0.29832348708172113	0.1821445620578665	0.19904419270675128	0.3204877581536607
7874000	-40567.32480997642	-40641.79177986527	74.4669698888532	-40641.79177986527	0.41167755412146617	0.0014448309846091679	0.011595487359811914	8.095713578272301	62.547975438358776	0.007386944563104094	0.02079047502199742	0.01520617467791538	0.029853071868803416	0.009929812389889903	1	10	5	3	1	0.29832348708172113	0.1821445620578665	0.19904419270675128	0.3204877581536607
7875000	-40562.97578105824	-40633.60899139668	70.63321033843975	-40633.60899139668	0.4126057706190997	0.001346628118430808	0.011595487359811914	8.095713578272301	60.1019842211431	0.010444481380580779	0.02194967398361834	0.013188733543581408	0.04278277061562763	0.013635250459475052	3	2	10	4	1	0.29832348708172113	0.1821445620578665	0.19904419270675128	0.3204877581536607
7876000	-40556.60082659846	-40635.05954491564	78.45871831718266	-40635.05954491564	0.41808699955715306	0.0020314991437960536	0.011595487359811914	8.095713578272301	67.23228694109358	0.008516290848618265	0.007766573404372989	0.012608178005764163	0.04260736004968693	0.04905579783712514	11	1	5	1	2	0.30063403932180227	0.1821445620578665	0.19673364046667016	0.3204877581536607
7877000	-40563.663923012165	-40636.813946251765	73.15002323960219	-40636.813946251765	0.41808699955715306	0.0013540347633737213	0.011595487359811914	8.095713578272301	62.06950656523672	0.015129003741691922	0.005341435451536395	0.008965907164956629	0.039298333300519864	0.017451942678182213	7	4	3	4	2	0.30063403932180227	0.1821445620578665	0.19673364046667016	0.3204877581536607
7878000	-40573.231891093725	-40635.03798183905	61.806090745322244	-40635.03798183905	0.41343430891611926	0.0013978323118060815	0.011595487359811914	8.095713578272301	52.822044726610415	0.013685570144083205	0.02582250854144261	0.03277318028906954	0.07702153016706179	0.008073109031495315	7	2	6	3	2	0.30063403932180227	0.1821445620578665	0.19673364046667016	0.3204877581536607
7879000	-40568.616155511954	-40636.63742974772	68.021274235767	-40636.63742974772	0.41343430891611926	0.001800368877682666	0.033993450150366616	8.095713578272301	60.9070237210104	0.00705715653302303	0.021945375742477437	0.013258220818727408	0.07982475019966358	0.00641125866180722	1	4	10	3	2	0.30063403932180227	0.1821445620578665	0.19532382925619773	0.32189756936413316
7880000	-40559.49017865294	-40636.02224309092	76.5320644379824	-40636.02224309092	0.4128114871764498	0.001920545710340025	0.033993450150366616	8.095713578272301	63.73180782611594	0.006963002890791948	0.0076958416609676705	0.0162115362993645	0.0362208057374849	0.012557268596633758	2	3	12	2	1	0.30063403932180227	0.1821445620578665	0.19532382925619773	0.32189756936413316
7881000	-40565.64473278818	-40637.99979547163	72.35506268344511	-40637.99979547163	0.41271768143682064	0.002252774846713575	0.033993450150366616	8.095713578272301	61.70524549070709	0.002429347798480509	0.005014154367238035	0.03020481393787449	0.0451984644885224	0.0022395468695474985	2	2	1	14	1	0.30063403932180227	0.1821445620578665	0.19532382925619773	0.32189756936413316
7882000	-40564.13958459879	-40638.261967476865	74.12238287807021	-40638.261967476865	0.41376479442568503	0.0011681808600105155	0.033993450150366616	8.095713578272301	60.61661749946184	0.005030524841863022	0.003967923114944789	0.009467375989469895	0.013102082558650452	0.04449331808776955	1	2	2	11	4	0.30063403932180227	0.1821445620578665	0.19532382925619773	0.32189756936413316
7883000	-40570.54812197298	-40635.85809514973	65.30997317675372	-40635.85809514973	0.4458018735919071	0.001708325275999442	0.033993450150366616	8.095713578272301	57.608335799573666	0.006964368507933446	0.01828181476219588	0.013327178297723887	0.019500512526560057	0.11746307020832153	4	4	4	4	4	0.3030088634549641	0.1821445620578665	0.19532382925619773	0.31952274523097135
7884000	-40583.92906167835	-40637.78830722294	53.8592455445941	-40637.78830722294	0.426404308895608	0.001244542900338768	0.033993450150366616	8.123325214735399	47.93006746899928	0.013864091958623438	0.0319863169806638	0.10219596287379835	0.040093535571087725	0.08094138004232385	5	10	2	2	1	0.2974163558717245	0.18773706964110606	0.19532382925619773	0.31952274523097135
7885000	-40577.153373440975	-40637.08159957181	59.92822613083528	-40637.08159957181	0.426404308895608	0.0015345235134550858	0.10645078578653717	8.123325214735399	51.349069987007006	0.023616461838713833	0.02655200383986588	0.07103731046268272	0.03647640862175505	0.01666213329627359	3	8	5	3	1	0.2974163558717245	0.18773706964110606	0.19532382925619773	0.31952274523097135
7886000	-40568.137263228105	-40638.89439294584	70.75712971773764	-40638.89439294584	0.426404308895608	0.001761835644452388	0.10645078578653717	8.448263649916871	60.17822548892728	0.014434982570236166	0.01657545660487875	0.022944722753840054	0.03173580239664507	0.0479988375620681	6	4	6	1	3	0.2974163558717245	0.18773706964110606	0.19532382925619773	0.31952274523097135
7887000	-40578.11001788804	-40634.957061761794	56.84704387375879	-40634.957061761794	0.44667393735613964	0.0012275795527373215	0.10645078578653717	8.448263649916871	48.26605034824221	0.028708250739098672	0.028822520500286834	0.04631911072504143	0.027007812772863363	0.047601186233759515	10	3	5	1	1	0.2974163558717245	0.18773706964110606	0.19532382925619773	0.31952274523097135
7888000	-40573.566513808706	-40636.785268682775	63.21875487406781	-40636.785268682775	0.4328636240189132	0.0014993891228061295	0.10645078578653717	8.448263649916871	53.7284987031041	0.018839525697093615	0.022391543672967588	0.03186485052778411	0.043242455877101287	0.04656999987154231	7	9	1	1	2	0.2974163558717245	0.18773706964110606	0.19532382925619773	0.31952274523097135
7889000	-40574.360747247556	-40633.63983036761	59.2790831200549	-40633.63983036761	0.49819718727927154	0.001190389464428794	0.10645078578653717	8.448263649916871	49.35961914973283	0.026277323443031544	0.010026416003079037	0.011935596760307136	0.03374996446983104	0.053478537873499696	7	4	1	3	5	0.2968951675052454	0.18773706964110606	0.1958450176226768	0.31952274523097135
7890000	-40571.39160593083	-40639.42569277586	68.03408684502921	-40639.42569277586	0.44323271181964635	0.0012096752615910857	0.10645078578653717	6.3280555318200395	57.45544032249293	0.012536803205962599	0.0260905594997621	0.017546076421008555	0.04795653846193947	0.004665312983033447	4	4	8	3	1	0.2968951675052454	0.18773706964110606	0.1958450176226768	0.31952274523097135
7891000	-40576.17010130244	-40634.54028135435	58.37018005190338	-40634.54028135435	0.441741373012212	0.001346544960726476	0.10645078578653717	6.3280555318200395	48.462349572779075	0.04678446516649356	0.01513772175997149	0.013550759264084954	0.024252051743961486	0.050862682990979964	1	2	6	7	4	0.2968951675052454	0.18773706964110606	0.1958450176226768	0.31952274523097135
7892000	-40581.86054371219	-40634.967513064505	53.10696935231628	-40634.967513064505	0.44279859552655293	0.0017355816399072504	0.10645078578653717	6.3280555318200395	45.07414838675944	0.013591874943913361	0.056873257683542476	0.0142239577672211	0.011836704603524253	0.04180037226490279	2	1	2	1	14	0.2968951675052454	0.18773706964110606	0.1958450176226768	0.31952274523097135
7893000	-40581.837624773674	-40641.24417694622	59.40655217254217	-40641.24417694622	0.44603551413911363	0.001645329823171599	0.03229039457245199	6.757330345529831	49.788924653773826	0.0051550945217651405	0.027093128083695704	0.01192432028268729	0.007414980034070876	0.03108281504116111	2	9	3	2	4	0.2968951675052454	0.18773706964110606	0.1958450176226768	0.31952274523097135
7894000	-40579.41825307519	-40638.66970572599	59.25145265079289	-40638.66970572599	0.4644490009478429	0.0012764805259182714	0.03229039457245199	3.401432671602198	49.09908074681771	0.024881873678116586	0.0420029273874357	0.031918406894503856	0.013804483882959342	0.03916415682066423	2	2	1	7	8	0.2968951675052454	0.18773706964110606	0.1958450176226768	0.31952274523097135
7895000	-40578.0871555333	-40636.64515676522	58.55800123191726	-40636.64515676522	0.4790894542939324	0.001074001568751555	0.03229039457245199	5.068503711930947	49.694685056116114	0.012768691393563854	0.03750912110518683	0.024916300236864333	0.029779691604017135	0.0782863299220661	1	9	3	3	4	0.2968951675052454	0.18773706964110606	0.1958450176226768	0.31952274523097135
7896000	-40580.490125523735	-40634.67632223055	54.186196706816844	-40634.67632223055	0.4234514144372816	0.0014632970654604642	0.01850576688772223	5.068503711930947	47.65284915758831	0.04280963466201358	0.13080723592854526	0.020406446677305193	0.03905530174052888	0.03530851230899113	3	3	6	3	5	0.2968951675052454	0.18773706964110606	0.1958450176226768	0.31952274523097135
7897000	-40588.22275751494	-40638.31494362066	50.09218610572203	-40638.31494362066	0.4671954977020829	0.0012625103136944375	0.01850576688772223	5.5109330165634125	44.33083983860604	0.027521467850199956	0.028687324494642837	0.04250602174072683	0.15623494637779695	0.11924233689041347	3	5	6	1	5	0.2968951675052454	0.18773706964110606	0.1966878569102725	0.3186799059433757
7898000	-40578.10686467508	-40637.84563582485	59.738771149771466	-40637.84563582485	0.43202347498113564	0.0013071431053658731	0.013983302251279769	5.5109330165634125	50.82323942108674	0.023283698497567746	0.018596278092499172	0.03798745393416097	0.06542954336256934	0.06543541321798636	8	5	1	2	4	0.2968951675052454	0.18773706964110606	0.1966878569102725	0.3186799059433757
7899000	-40589.713476596124	-40638.92498648423	49.211509888102704	-40638.92498648423	0.4407697273631794	9.056264175250256E-4	0.028648023485874276	5.5109330165634125	43.47440133974937	0.012291274709071893	0.053221230730868034	0.028043834547214364	0.07264487796802321	0.12389214540378687	4	6	5	1	4	0.2968951675052454	0.18773706964110606	0.1966878569102725	0.3186799059433757
7900000	-40583.30311983817	-40638.843479327305	55.54035948913256	-40638.843479327305	0.4262151008986739	0.001359236429104123	0.028648023485874276	5.5109330165634125	46.28912726232066	0.04226981586786646	0.038409875162238594	0.04674061964194368	0.018711204583107613	0.03394507427451746	9	1	4	2	4	0.2968951675052454	0.18773706964110606	0.1966878569102725	0.3186799059433757
7901000	-40579.15858072192	-40641.56224657144	62.40366584951625	-40641.56224657144	0.43345381689180257	0.0012997908111184024	0.028648023485874276	5.5109330165634125	53.847463867534366	0.04382903447928135	0.04430704774701757	0.02272843472623821	0.021216218685418932	0.06275358219671577	2	4	1	9	4	0.2968951675052454	0.18773706964110606	0.1966878569102725	0.3186799059433757
7902000	-40576.047530130425	-40640.45398619109	64.40645606066641	-40640.45398619109	0.4365149164153547	0.0017196534067728914	0.028648023485874276	5.5109330165634125	53.64027951856172	0.03222326456915864	0.019484530678437972	0.027983441820647055	0.03172040627925336	0.027194877760164722	1	9	4	3	3	0.2968951675052454	0.18773706964110606	0.1966878569102725	0.3186799059433757
7903000	-40581.04998663623	-40646.967961881055	65.91797524482632	-40646.967961881055	0.42771844434067435	0.0017576210387341997	0.08327672158736414	5.5109330165634125	54.20903585702122	0.01632682070366584	0.02102800754264903	0.009328668596632405	0.020205658858386363	0.039801844591088036	2	6	7	3	2	0.2968951675052454	0.18773706964110606	0.1966878569102725	0.3186799059433757
7904000	-40577.4841610368	-40635.52848981107	58.04432877426864	-40635.52848981107	0.44647336617605354	0.001304406809636475	0.0682382379504693	5.5109330165634125	48.948212450638714	0.05967725049832557	0.046502702311869246	0.019733079309809488	0.02651954733639752	0.04085843400382817	6	6	4	1	3	0.2968951675052454	0.1885384700892113	0.1945397967183355	0.3200265656872075
7905000	-40573.25599992555	-40637.208797729356	63.952797803804046	-40637.208797729356	0.43486886667370933	0.0013645368465434373	0.0682382379504693	4.719420391108122	54.53510740983351	0.026741631275801186	0.015227683038317744	0.029625750772454017	0.06644374858261423	0.04142108412352852	1	1	15	1	2	0.2968951675052454	0.1885384700892113	0.1945397967183355	0.3200265656872075
7906000	-40580.76657848004	-40643.22851646532	62.46193798527969	-40643.22851646532	0.4329015851341277	0.0011615198284287678	0.0682382379504693	4.719420391108122	51.86553238902766	0.04811050253026616	0.02197897140779225	0.020687206704368123	0.037900975831704556	0.01331167679711961	1	12	4	1	2	0.2968951675052454	0.1885384700892113	0.1945397967183355	0.3200265656872075
7907000	-40581.1794565871	-40638.226256041926	57.04679945482363	-40638.226256041926	0.42731390042248457	0.0012326612286683593	0.0682382379504693	4.719420391108122	48.18953865938948	0.036934679397456746	0.06222048502230913	0.040422942052233735	0.044997824972201186	0.023383585850634304	1	6	10	2	1	0.2968951675052454	0.1885384700892113	0.1945397967183355	0.3200265656872075
7908000	-40575.683172956305	-40636.65016149665	60.966988540344644	-40636.65016149665	0.42890844875455925	0.0016637311996283934	0.0682382379504693	4.719420391108122	52.32771019446684	0.014306014229726462	0.04922196889813017	0.07150334186544353	0.04446548417801716	0.01079417503562356	5	4	2	8	1	0.2953311617931684	0.1885384700892113	0.1945397967183355	0.32159057139928454
7909000	-40583.78925864216	-40644.32235290699	60.533094264826204	-40644.32235290699	0.42517212986332975	0.0020256020889604727	0.0682382379504693	4.719420391108122	51.54374114018251	0.02677233901998103	0.014133041665662266	0.018336460588639372	0.048993908104611315	0.1062642115920872	2	6	7	4	1	0.2953311617931684	0.1885384700892113	0.1945397967183355	0.32159057139928454
7910000	-40570.37838111352	-40637.58396276071	67.20558164719169	-40637.58396276071	0.42493932481264074	0.0016335535928426932	0.039823962817147965	4.719420391108122	56.469174039624455	0.019728276951256046	0.01591819200804237	0.017659014971879498	0.05689807965006103	0.010755544764444092	1	9	7	1	2	0.2953311617931684	0.1885384700892113	0.1945397967183355	0.32159057139928454
7911000	-40569.85693824217	-40635.01613130038	65.15919305820441	-40635.01613130038	0.42365697102014693	0.0015960581402654926	0.039823962817147965	4.672505211381011	55.37726093827639	0.010097827302999358	0.018736602257544824	0.04321517700981049	0.07868334329727687	0.021236746839969584	9	2	5	2	2	0.2953311617931684	0.1885384700892113	0.1945397967183355	0.32159057139928454
7912000	-40574.4955986596	-40636.69235520234	62.19675654273721	-40636.69235520234	0.42365697102014693	0.0014990878740673537	0.039823962817147965	4.672505211381011	53.817391155385444	0.03609649481160263	0.032895416681055584	0.015489673705365714	0.056585077669812946	0.04894540561077379	3	6	7	2	2	0.2953311617931684	0.1885384700892113	0.1945397967183355	0.32159057139928454
7913000	-40584.65222882801	-40639.88063194832	55.228403120308386	-40639.88063194832	0.4252433217038505	0.0015752687859742827	0.11319668784991326	4.672505211381011	46.66334024726465	0.04396182997820486	0.04075057007613832	0.04103399281667556	0.034477986957445785	0.06136622827653218	3	1	2	8	6	0.2953311617931684	0.18833790475460863	0.1945397967183355	0.3217911367338872
7914000	-40585.80717364599	-40636.81512457722	51.00795093122465	-40636.81512457722	0.45060355499384563	0.001254248046640246	0.11319668784991326	4.672505211381011	42.338872361565436	0.02276861750832444	0.014245347874650836	0.03440505379949228	0.056963452919686026	0.10222139129426282	2	1	5	7	5	0.2953311617931684	0.18833790475460863	0.1945397967183355	0.3217911367338872
7915000	-40592.50270807349	-40637.229658363845	44.726950290359845	-40637.229658363845	0.4576771927389387	0.0012597961261650427	0.11319668784991326	3.5460874033726264	38.37779200674031	0.1942507993137966	0.07196587933712446	0.050667066001231366	0.06608393505622474	0.022229635225975958	3	1	1	14	1	0.2953311617931684	0.18833790475460863	0.1945397967183355	0.3217911367338872
7916000	-40593.32534796659	-40648.743890484315	55.4185425177265	-40648.743890484315	0.4405118338260166	0.0012189771919058883	0.11319668784991326	3.5460874033726264	44.59868764163027	0.025187238549075914	0.029351850473562383	0.02792012072835557	0.02973747180177928	0.04281414767250719	2	2	9	2	5	0.29597679232451846	0.18769227422325854	0.1945397967183355	0.3217911367338872
7917000	-40582.58217089964	-40641.588296533824	59.006125634187846	-40641.588296533824	0.4260000056055306	0.0012898617286628683	0.11319668784991326	5.579088587022499	48.87967210291211	0.03846043138911474	0.009068934054753749	0.025802006078116974	0.014080715672093106	0.03163356077760195	8	1	2	5	4	0.2995595116232446	0.18769227422325854	0.1945397967183355	0.31820841743516104
7918000	-40564.06329792985	-40639.67834894962	75.61505101976852	-40639.67834894962	0.4272791729188329	0.001547503011154556	0.11319668784991326	5.579088587022499	62.147051943438285	0.0019357888277577759	0.006780397543271239	0.017022272898126894	0.03330364692768239	0.012859804076703044	2	2	11	3	2	0.2995595116232446	0.18769227422325854	0.1945397967183355	0.31820841743516104
7919000	-40571.14703253078	-40638.46503520103	67.3180026702448	-40638.46503520103	0.41418552047622564	0.0015764361810441184	0.11319668784991326	5.579088587022499	55.52667627389826	0.006087877288688613	0.009028431675224543	0.027494083737357226	0.027607047423682887	0.04500728497663891	2	3	8	2	5	0.2951646448653957	0.18769227422325854	0.1945397967183355	0.32260328419301
7920000	-40561.2773248792	-40641.1392887959	79.86196391670128	-40641.1392887959	0.41071846656309163	0.002113926201096391	0.11319668784991326	5.579088587022499	66.76046280227347	0.002465966593596072	0.008561592313999637	0.0127734447228182	0.038489267094566494	0.0065530411065914925	1	2	14	1	2	0.2951646448653957	0.18769227422325854	0.1945397967183355	0.32260328419301
7921000	-40566.64392495725	-40637.954388760256	71.31046380300805	-40637.954388760256	0.4156572467224563	0.0014929239598049074	0.11319668784991326	4.111684193572386	57.499340768736076	0.015333235118662468	0.019378915831753434	0.010873946359823758	0.02216221108623262	0.0051344340211030536	1	2	1	14	2	0.2951646448653957	0.18769227422325854	0.1945397967183355	0.32260328419301
